komentar;sentiment
Saya suka dan mendukung nya mereka sangat membantu dalam proses pembelajaran serta menciptakan suasana yang nyaman ;positif
Dukungannya sangat cukup menurut saya. Banyak di sedikan materi dari luar kelas;positif
Bagus, dosen dan staf memberikan pelayanan yang baik, terutama untuk dosen yang sudah mengajar dengan baik;positif
perasaan saya baik, seperti dosen dapat memahami seperti kesusahannya mahasiswa, dan dosen juga memberikan toleransi bagi mahasiswanya;positif
Dukungan dari dosen terbilang cukup baik dengan pemaparan materi yang sesuai dengan RPS yang dibahas saat awal perkuliahan ;positif
Perasaannya terkait dukungan dari dosen dan staf akademik berkesan dan menyenangkan dalam mengikuti perkuliahan ini ;positif
Dukungan dari dosen saya rasa sudah yang terbaik hanya saja ada point minus yang saya jelaskan pada jawaban no 2 ;positif
Cukup sih, dikarenakan ada dosen yang menjelaskan materi sedetail mungkin dan ada juga dosen yang menyuruh menjelaskan sendiri ppt masing2 mahasiswa;negatif
Dukungan dosen pada matakuliah ini terbilang sudah cukup baik;positif
dukungan dari dosen dan staf akademik terkait perkuliahan ini sudah cukup oke;positif
dukungan selain dari dosen pengampu belum saya rasakan hingga pertemuan ke-8 ini.;positif
saya merasa sangat tersuport menjadi lebih semangat dalam menjalani perkuliahan;positif
sepertinya belum melihat dan belum bisa membaca akan hal tersebut;positif
Perasaan terkait dukungan dari dosen dan staf menurut saya mereka sangat membantu dalam proses perkuliahan ;positif
Merasa puas ;positif
ada dosen juga membuat merasa tidak nyaman diperkuliahan;negatif
Perasaan saya sangat senang saat dosen memberi dukungan atau motivasi untuk mahasiswanya.;positif
Tidak ada dukungan, dari staf akademik dosen menjelaskan materi;negatif
Menurut saya terkait dengan dukungan bapak ibu dosen  tersebut cukup bagus untuk mahasiswa ;positif
Dosen sudah memberikan materi dg baik kepada mhs, namun memang ada beberapa materi yg perlu dipelajari mandiri dan membutuhkan usaha lebih utk mempelajarinya;positif
dukungan yang diberikan dari dosen menurut saya sudah cukup tapi sedikit kurang mendorong mahasiswa agar dapat memberikan kinerja lebih atau pembelajaran yang lebih dari mata kuliah ini;positif
Sudah baik, namun mungkin perlu sesekali ada praktek lamgsung dengan alat yang sebenarnya jika memang memungkinkan ;positif
Untuk beberapa keadaan para staf membantu dengan baik;positif
prasaan yang terkait dosen dan staf akademik di kuliah ini sangat nyaman ;positif
Saya rasa sudah mendapatkan dukungan yang cukup baik dimana kami telah diberikan materi yang sesuai dengan sebagai mana mestinya dan juga telah didukung dengan sarana dan prasarana yang memadai.;positif
Dukungan dari dosen juga membuat saya ingin bisa dan memahami mata kuliah yang telah diajarkan.;positif
Sangat senang dikarenakan perkuliahan ini dapat membantu kita dari yang kita tidak bisa menjadi bisa dan sangat berguna untuk masa depan ;positif
Hal yang biasa, karena tidak adanya jam praktikum membuat perkuliahan hanya materi saja padahal matakuliah ini juga sangat membutuhkan praktikum agar mahasiswa lebih memahami materi. . ;negatif
menurut saya, dukungan dari dosen terkait perkuliahan cukup mendukung namun dari staf saya belum merasa ada dukungan;positif
Untuk saat ini dukungan dari dosen dan staf yang di rasa sangat mendukung ;positif
Merasa senang jika para dosen dan staf akademik turut mendukung dalam perkuliahan ini;positif
menurut saya dosen sudah cukup baik dalam memberikan dukungan terkait perkuliahan, hanya saja kurangnya penjelasan mengenai kode pemrograman yang digunakan;negatif
Perasaan yang saya rasa terkait dukungan dari dosen lumayan mendukung;positif
Cukup baik karena dengan adanya dukungan dari dosen maka kegiatan belajar mengajar dapat terselesaikan dengan lancar;positif
Cukup baik karena dukungan dan saran dari dosen cukup membantu mahasiswa untuk lebih berkembang. ;positif
baik, dosen selalu melakukan presensi saat perkuliahan;positif
dari dosen dan staff menurut saya sudah didukung mengenai perkuliahan sister ini;positif
Biasa saja. Karena selama perkuliahan saya merasa biasa saja;positif
Ada beberapa dosen yang mengajar dengan baik dan ada juga yang kurang baik ;positif
Saya merasa cukup puas dengan dukungan dosen dan staf akademik.;positif
Luar byasa ;positif
menurut saya, perlu adanya evaluasi praktik yang dilakukan mahasiswa. dosen dan mahasiswa seharusnya aktif menanyakan kesulitan yang dialami dan pemecahannya. meskipun hal tersebut dapat membuat waktu di kelas menjadi berkurang;negatif
Sudah baik dalam penyampaian materi, mahasiswa tidak berani bertanya ;positif
Dukungan dosen sangat baik, tapi jadwalnya kalau bisa diganti lebih awal;positif
Sejauh ini dukungan dari staf akademik berupa penyedian atk ketika akan melakukan UTS;positif
Dosen sangat mendukung saya untuk berkuliah di sini, para staf akademik juga sangat ramah dan murah senyum.;positif
Dukungan yang diberikan sangatlah bermanfaat karena dalam perkuliahan sistem pararel terdistribusi sendiri diberikan fasilitas seperti ppt materi dan video pembelajaran youtube yang dapat mendukung dalam pembelajaran di perkuliahan ini;positif
Sedikit kurang puas terkait jadwal kuliah yang dilaksanakan saat sore hari, dan terkadang mata kuliah mendadak dibatalkan ketika peserta sudah berada di kelas;negatif
Beberapa pertemuan sempat kosong, jadi agak ketinggalan materinya;negatif
Untuk dukungan dari dosen menurut saya kurang efektif karena pertemuannya beberapa kali libur, tetapi untuk pembelajaran dan materi sangat mudah dimengerti.;negatif
Kalo dari staf akademik maupun dosen selain dari pak hrm saya belum pernah mendapatkan komen terkait mata kuliah SISTER;positif
senang dan cukup menantang, terlebih karena saya lulusan SMA yang kurang dengan background teknologi membuat saya lebih keras dalam belajar memahami materi materi yang disampaikan;positif
Dukungan dosen dalam perkuliahan dirasa cukup dengan diberikannya materi berserta referensi ;positif
perasaan saya senang ketika mendapat dukungan dari dosen dan staf akademik;positif
Menurut saya baik dan dosen sangat mendukung mahasiswa untuk menyalurkan bakatnya atau kreativitas ;positif
Senang karena dosen memberi penjelasan secara rinci dan ditail ;positif
 Namun terkadang banyak dosen yang mengkosongkan jadwal secara mendadak mepet/setelah jam matkul berlangsung;negatif
Sudah baik, dari dosen mendukung penuh pembelajaran yang dilakukan mahasiswa baik dijam pelajaran serta diluar jam pelajaran melalui apapun;positif
Dalam hal ini saya kurang merasakan dukungan dari staf akademik;negatif
Dukungan dari dosen dan staf akademik yang menjadi prioritas terkait perkuliahan sangat dibutuhkan karna dengan adanya hal tersebut dapat memberikan kesan yang baik bagi mahasiswa termasuk saya;positif
Terkait dengan dukungan yang berupa interaksi mahasiswa dan dosen sudah bagus, namun jika berbicara terkait dengan dukungan fasilitas infrastruktur masih kurang banyak yang menyebabkan perkuliahan agak tergambat;negatif
perasaan terkait dukungan dari dosen terkait perkuliahan ini yaitu baik baik saja, tidak ada perasaan yang tidak menyenangkan sehingga baik baik saja.;positif
 Dosen sangat mendukung mahasiswa untuk memahami mata kuliah dengan memberikan tugas mandiri ataupun kelompok Yang mana setiap mahasiswa harus bisa mempertanggungjawabkannya ketika presentasi atupun asesmen;positif
Senang dan Cukup Mendukung, karena dukungan dari dosen dan staf akademik menjadikan semangat dan inspirasi;positif
bagus, baik, menurut saya untuk mahasiswa malah bagus karena berarti seperti didukung;positif
dosen dan staf memberikan suport yang mudah untuk dipahami dan langsung sigap apabila terjadi kesalahan;positif
Senang, karena beliau beliau mensupport belajar kami;positif
Saya merasa lebih baik;positif
Memuaskan dosen menjelaskan dengan jelas dan seksama;positif
Perasaan saya senang-senang saja ;positif
Terkadang jarang hadir;negatif
Senang sekali;positif
saya merasa dukungan dari dosen dan staf akademik terkait perkuliahan ini baik;positif
Dosen yang mengajar Sangaat mempunyai skill di bidang nya sehingga dapat menyampaikan materi dengan jelas dan mudah di pahami;positif
Mendukung sekali;positif
merasa termotivasi, menjadi semangat dan tidak terbebani;positif
Sangat baik, dosen menyampaikan secara perlahan dan insyaAllah dapat di pahami;positif
dosen memberikan dukungan edukasi yang jelas berdasarkan krs yang diberikan, materi juga diberikan dengan baik;positif
Menurut saya hanya dosen yg mendukung matkul ini, staff akademik tidak;positif
menurut saya dukungan dari dosen dan staf akademik cukup bagus;positif
saya terkadang bosan saat dosen menjelaskan trlalu bnyak materi tetapi tidak ada contoh atau praktiknya;negatif
Untuk semua dosen dan staf terutama prodi TI sangat memberikan dukungan.;positif
Mensupport mahasiswanya dengan memberikan contoh code yang sebenarnya;positif
Cukup baik kurang dalam sarananya ;positif
Sangat mendukung karena difasilitasi dengan fasilitas yang baik;positif
Cukup baik, saat penyampaian materi cukup membuat faham dan mengerti ;positif
dukungan dari dosen? mendukung, dosennya rajin berangkat tepat waktu, bahkan kadang sudah ada di ruangan;positif
dukungan dari dosen dan staf akademik sangat baik, sistem pembelajaran juga berjalan dengan baik ;positif
Cukup puas, dikarenakan dosen melaksanakan tugasnya sebagai pengajar;positif
Cukup baik, dosen mata kuliah memberikan dorongan baik pada mahasiswa;positif
Dosen dan para staf akademik sangat membantu para mahasiswa agar menjadikan nyaman semuanya mengikuti perkuliahan ;positif
Baik dan bagus sesuai dengan yang dibutuhkan mahasiswa;positif
Perasaan saya terkait dukungan dari dosen dan staf akademi terkait perkuliahan ini yaitu ingin berterima kasih karena sudah memberikan kami pengetahuan ;positif
Perasaan saya terkait dukungan dari dosen dan staf akademik terkait perkuliahan ini sudah baik;positif
perasaan saya terkait dukungan dari dosen dan staf akademik terkait perkuliahan ini dosennya sudah sangat mendukung Dan baik dalam menerangkan;positif
Jika terkait dengan dukungan dari dosen sudah baik dengan memberi penjelasan dan pengarahan terlebih dahulu di awal perkuliahan sebelum masuk project kelompok. ;positif
Perasaan saya biasa saja, karena mendukung perkuliahan akademik merupakan salah satu kewajiban dosen dan staff;positif
menurut saya cukup baik, di karenakan saya juga tidak terlalu masuk di jajaran seperti itu ;positif
jadi saat mahasiswa menemukan suatu masalah, dosen tersebut siap membantu dan dapat memecahkan solusi itu;positif
Cukup baik, antusiasme ketika meminta perihal surat menyurat dan perijinan;positif
Baik, (kurang dukungan dalam hal praktik robotika) ;positif
dukungan dosen pada perkuliahan ini saya rasa positif dan mahasiswa lainnya nyaman pada perkuliahan ini;positif
Perasaan saya merasa senang karena adanya dukungan dari dosen dan staf akademik;positif
Membatu ketika kesusahan;positif
sangat baik, karena dapat konsultasi dan membimbing saya dan semua mahasiswa;positif
Baik, mereka menjalankan peran sebagaimana profesi yang memang sudah mereka perankan;positif
perasaan terkait dukungan dari dosen dan staf akademik terkait perkuliahan ini sudah cukup membantu;positif
cukup menyenangkan, dosen menerangkan dengan cukup jelas. di sertai dengan praktikum, sehingga bisa mempraktekan teori dan materi yang didapat..;positif
Dukungan dari dosen cukuplah baik dan saya lebih semangat kuliah kalo dosen benar benar mendukung perkuliahan ini;positif
Cukup puas walaupun ada beberapa alat yang belum lengkap ;positif
Cukup memadai dan nyaman untuk di gunakan;positif
Dukungan dari kampus pun cukup baik karena memenuhi kebutuhan praktikum kami;positif
Untuk perasaan dukungan sarana dan prasarana terkait kuliah sangat bangga ;positif
Menurut saya prasarana yg disediakan dalam perkuliahan ini sudah baik, sudah ada alat yg digunakan dalam praktikum, sudah ada laptop dan proyektor untuk menampilkan materi;positif
dukungan sarana dan prasarana terkait perkuliahan ini sangat bagus, terutama pada sarana pembelajaran praktikum.;positif
Menurut saya sarana dan prasarana nya cukup baik dari alat maupun tempat.alatnya lengkap dan tempatnya ruang kelasnya nyaman ;positif
Sarana prasarana cukup memadai tetapi ketika ada praktek menggunakan PC sendiri ada teman yang tidak memiliki PC sehingga lumayan mengganggu proses pembelajaran ;positif
Untuk sarana dan prasarana perkuliahan cukup mendukung tapi masih ada satu lap yang masih kurang;negatif
Menurut perasaan saya terkait dukungan sarana prasarana terkait perkuliahan ini cukup lengkap dan cukup mewadahi untuk praktikum ;positif
puas, karena praktikum di fasilitasi oleh pihak kampus jadi mahasiswa hanya perlu belajar bagaimana cara kerja dan penggunaannya tanpa perlu membeli alat;positif
untuk sarana prasarana memadahi dimana semua alat yang dibutuhkan untuk praktikum sudah disediakan dengan baik dan dapat digunakan.;positif
Sarana dan prasarana sudah cukup baik karena sudah ada peralatan praktikum yang memadai, tapi jumlahnya sedikit sehingga harus bergantian ;negatif
Puas .fasilitas sangat mendukung perkuliahan terutama diwaktu praktikum sehingga mahasiswa dapat mencoba dn memhami lebih dalam;positif
Saya merasa senang dengan dukungan sarana dan prasarana terkait perkuliahan ini;positif
Terkait sarana dan prasarana dalam perkuliahan cukup baik dan memadai ;positif
Terkait sarana Dan prasarana cukup baik entah itu dari metode pembelajaran ataupun alat - alat Yang digunakan cukup m mamadai;positif
Untuk Fasilitas kelas cukup baik sedangkan fasilitas untuk kegiatan praktikum kurang memadai;negatif
sejauh ini merasa aman saja tapi terkadang pada saat matkul praktikum yang membutuhkan alat sendiri seperti converter atau adapter itu susah nyarinya dan kurang ngerti juga ;negatif
saya rasa tidak begitu mempunyai kelebihan/kekurangan untuk sarana dan prasarana ;negatif
Seperti jawaban saya di no. 5 , pembelajaran pada mata kuliah ini alat untuk menunjang materi dan media untuk dapat membuat mahasiswa lebih paham telah di sediakan, meski jumlahnya yang terbatas. Untuk penempatan kelas juga sudah baik. Penggunaan E-learning dalam pengumpulan tugas juga sudah efektif karena mahasiswa mudah dalam mengakses e-learing. ;positif
Sedikit kecewa karena alat/&bahan untuk praktikum tidak banyak sehingga beberapa mahasiswa harus bergiliran atau bahkan tidak bisa mencobanya ;negatif
untuk dukungan sarana dan prasarana terkait perkuliahan ini baik karena walaupun banyak di antara mahasiswa yang belum miliki alat (laptop) untuk praktek dosen/ asisten dosen nya sangat turut perhatian ;positif
baik, karena sudah lumayan lengkap dan memadai untuk digunakan mahasiswa saat praktikum;positif
Alhamdulillah, ;positif
Sudah bagus mungkin ada beberapa perangkat yang rusak setelah digunakan seperti tang potong yang sudah kurang tajam;positif
Untuk pengajaran teori yg ada gambarnya lebih baik lasung menggunakan alat dan di praktekkan supaya menjadi lebih jelas;positif
Saya merasa sangat terbantu dengan sarana dan prasarana yang telah disediakan. Terutama untuk alat praktikum yang sejujurnya baru pertama kali saya tahu. ;positif
Sangat memadai dan cukup modern sarana dan prasarana dalam perkuliahan ini;positif
Sarana dan prasarana dalam praktikum menurut saya normal didapatkan;positif
Sarana dan prasarana dalam perkuliahan kadang kurang memadai karena keterbatasan alat dibanding  banyaknya mahasiswa;negatif
Sarana prasarana sih bagus ya, tapi sayang aja kalau harus di lantai 4 males naiknya, apalagi siang siang;positif
menurut saya kurang, fasilitas atau alat-alat untuk praktikum kurang, seperti barang yang habis terus alat jaringan kurang lengkap;negatif
Cukup dalam memberikan dukungan tetapi masih ada hal hal yang kurang di dalam fasilitas;negatif
mungkin sarana prasarana pada saat praktikum agak kurang sehingga harus bergantian dan praktikum membutuhkan waktu yang lebih lama;negatif
Dukungan untuk matkul ini terbilang lumayan buat mendukung teori dan praktek2nya jg mudah dipahami penjelesanya jadi no complain. Saya tidak tau bagaimana univ lain jadi tidak bisa membandingkan;positif
Kurang memadai terutama saat praktikum di lantai 4 karena sempit;negatif
dukungan baik dari sarana dan prasarana sudah tergolong baik sehingga perkuliahan dapat dijalani dengan nyaman;positif
Gorden kelas tidak menutupi dengan benar sehingga yang depan kadang kena pantulan cahaya dari jendela dan proyektor sehingga bikin sakit mata dan pusing. Kelasnya selalu kotor, tidak ada alat kebersihan(seperti sapu, ekrak) untuk membersihkan kelas jdi membuat tidak nyaman, wifi kampus sering ngelag, apalagi di lantai 4,ga dapet sinyal sama sekali;negatif
perasaan saya terkait dukungan sarana dan prasarana terkait perkuliahan ini sudah bagus ;positif
Perasaan saya terkait sarana dan prasarana terkait perkuliahan ini mungkin cukup baik;positif
sudah cukup lengkap namun terkadang masih terdapat alat yg kurang ditambah jumlahnya;negatif
Yah cukup baik tapi mungkin bisa disediakan sarana dan prasarana yang lebih baik;positif
Perasaan saya terkait dukungan sarana dan prasarana terkait perkuliahan cukup membantu mahasiswa dalam belajar di bangku perkuliahan.;positif
perasaan saya merasa terdorong untuk belajar karena lengkapnya dengan fasilitas dan staf akademik yang mendukung;positif
perasaan saya terkait dukungan sarana dan prasana dalam perkuliahan ini bisa di bilang cukup baik;positif
kalau menurut saya cukup terbatas, terlebih bagian praktek, tapi setidaknya memenuhi dan semoga kedepannya ditingkatkan lagi;positif
Sudah cukup baik, mengingat kalau menyediakan alat untuk seluruh mahasiswa itu susah, jadi dengan alat yang sudah ada tidak masalah walaupun butuh waktu yang lama ketika jam praktikum ;positif
sarana dan prasarana perkuliahan di dalam kelas sangat menadai sehingga dapat membantu fokus dan minim distraksi;positif
Sudah baik, namun untuk alat mungkin bisa ditambah sehingga semua mahasiswa bisa mempunyai pengalaman dalam penggunaan alat2.;positif
Sarana yang di gunakan cukup baik, tetapi saat praktikum labnya kurang nyaman, juga tidak ada sinyal wifi yang masuk ke lab;negatif
Saya rasa sarana prasarana di perkuliahan ini cukup baik hanya saja harus menggunakan tangga untuk dapat ke ruangan lantai 4  dan sebaiknya kegiatan pembelajaran tidak hanya dilakukan di ruangan saja tapi langsung ke terjun ke lapangan;positif
Beberapa sarana dan prasarana yang ada sedikit kurang memadai di kelas dan lab praktikum, kekurangan dalam tempat yg sedikit kurang nyaman ;negatif
sarana dan prasarana di jaringan komputer ini tidak memuaskan karena masih banyak alat atau bahan yang habis atau tidak ada di lab;negatif
Baik, akan tetapi sarana dan prasarana belum bisa dikatakan sangat memadai untuk menunjang dalam kegiatan pembelajaran;negatif
tetapi sarana dan prasarana yang memadai sangat penting untuk mendukung keberhasilan dalam perkuliahan;positif
bisa lebih menyiapkan peralatan yang akan digunakan dalam praktikum  ;negatif
Untuk dukungan sarana dan prasarana pada saat praktikum kurang memadai untuk melakukan kegiatan praktikum ;negatif
Dukungan Sarana dan Prasarana, masih kurang tercukupi.;negatif
Untuk sarana cukup baik karna tersedia alat alat praktikum dan alat yang mendukung kegiatan perkuliahan lainnya ;positif
Kurang sih, secara kami masih menggunakan alat yang terbatas, sehingga saat praktikum masih ada kekurangan, dan untuk materi telat di share;negatif
wifii jaringan di tiap kelas beda kadamg lemot kadang lancar jadi kadang mengganggu kelas;negatif
Bisa mempersiapkan peralatan yang baik dan lengkap lagi;positif
Mungkin perasaan saya untuk hal ini ya bagaimana yah, mungkin karena perkuliahan ini dilakukannya di lantai 4 dan dilaksanakan pada siang hari, mungkin itu agak membuat saya lelah gitu.;positif
Kurang untuk praktikum;negatif
Terkait sarana prasarana perkuliahan ini mungkin sudah lumayan memadahi.;positif
Secara umum, saya merasa bahwa sarana dan prasarana di kampus ini sudah cukup memadai untuk mendukung proses belajar dan mengajar.;positif
Kurang memadai, apalagi kelas untuk praktikum yang sangat kekurangan fasilitas;negatif
alhamdulilah cape naik ke rooftop, trs klsnya ga ada meja sehingga kadang menimbulkan ke ngantukan karena duduk bebas di lantai;negatif
Bagus sekali tapi terkadang untuk jaringan atau wifi masih sering trobel. Untuk selain itu saya rasa sudah sangat bagus.;negatif
kurang mendukung, , kurang banyak tools crimpingnya;negatif
cukup baik, walaupun tempat masih sempit dan ada dilantai 4, peralatan yang disediakan bisa digunakan mahasiswa seperlunya dan itu sangat membantu.;positif
Sebaiknya lab untuk praktikum di pindah saja untuk memudahkan akses naik tangga biar tidak terlalu lelah;negatif
mm menurut saya lab untuk praktikum sangat kurang memadai karna ruangnnya seperti itu lesehan dan kurang kondusif;negatif
sarpras yang ada sudah sangat mendukung perkuliahan dan sudah cukup lengkap;positif
Cukup memadai;positif
untuk materi nya mungkin sudah enak, tetapi untuk praktikum nya itu kaya tadi yang saya bilang karena arahan kurang jelas dan asdos tidak memastikan masing-masing mahasiswa, jadi ada yang kurang dalam penggunaan sarana prasarana untuk praktikum. tempatnya juga kurang nyaman digunakan untuk belajar, tapi tetap bisa dikondisikan;negatif
Alatnya pratikum ada yang kurang juga ,yang ;negatif
kurang memadai dan nyaman;negatif
sangat sangat senang karena hanya sedikit mengeluarkan uang dalam praktikum dan tidak di denda jika salah dalam praktikumnya tpi terdapat minus seperti nomer 2;positif
sama kayakk no 6, alat abuat prqktikum jg dikit jd harus gantian, knp ga 1 org dikasi 1 alat jd ga makan waktu pas praktikum krna harus gantian ;negatif
menurut saya cukup baik;positif
mungkin kurang di lab nya;negatif
sebenarnya sarana dan prasarana cukup saling melengkapi namun untuk yang praktiknya belum dirasa cukup.;positif
cukup baik ;positif
biasa saja pak, jawaban saya kaya jawaban no 5;positif
Baik, karena Sarana dan prasana yang memadai kecuali lab praktikum;positif
sudah bagus sarana dan prasana yang diberikan sudah cukup untuk pembelajaran;positif
Sarana dan prasarana sebenarnya cukup lengkap, hanya saja ada beberapa kekurangan alat untuk praktikum sehingga kita mau tidak mau harus beli atau tidak meminjam;negatif
Untuk sarana dan prasarana sendiri dalam perkuliahan ini sudah cukup mumpuni walaupun harus antri antrian jika ingin memakai fasilitas, sehingga ketika perkuliahan belum selesai masih ada beberapa mahasiswa yang belum menyelesaikan praktik. ;negatif
untuk sarana dan prasarana saya rasa  sudah mendukung perkuliahan ;positif
untuk alat praktikum bisa diperbanyak lagi agar bisa lebih efektif lagi kegiatan praktikumnya a;negatif
Sarana dan prasarana sudah baik karena semuanya sudah ada walaupun di suruh beli converter lan ;positif
Lumayan kecewa untuk perasaan karena sarana untuk mahasiswa masih kurang;negatif
Sanagt senang dikarenakanbtida diberi drnda jika salah menggunakan alatnatau bahan saat praktik;positif
Emmm yaaa begitulah saya tidak begitu tau tentang sarana dan prasarananya hehe;positif
kalo dari alat praktikum cukup, balik lagi ke poin 5 kurengnya di labnya;positif
sebenarnya kurang tercukupi saat praktikum, dari alat2 juga seperti printer dll;negatif
Sangat mumpuni;positif
Cukup,kadang tapi Wifi-nya agak agak ,gimana yaaa? Ya gitulah pokoknya;negatif
Sarana dan prasarana kurang memadai siswa diwajibkan untuk mengikuti perkuliahan dengan memberikan detail yang ada;positif
Untuk dukungan prasarana saya rasa cukup dengan hanya mengandalkan laptop pribadi;positif
Sarana dan prasarana sudah cukup memadai, terbukti dengan beberapa fasilitas yang sudah digunakan dengan baik oleh mahasiswa di kampus ini;positif
untuk sarana dan prasarana sendiri cukup memadai, seperti adanya ac dan proyektor, kursi yang tidak keras, penerangan yang cukup;positif
Untuk sarana dan prasarana menurut saya sudah cukup baik , namun masih ada beberapa kendala mungkin sebagian besar kendalanya adalah masalah jaringan yang kadang menyulitkan mahasiswa saat belajar;positif
Lumayan mendukung menurut saya dan tidak menemukan kendala dalam sarana dan prasarana;positif
Sarana dan prasarana untuk perkuliahan matkul ini saya kurang paham karena matkul ini tidak ada praktikumnya sehingga kita tidak menggunakan fasilitas kampus/lab . Oiya ruang 3.10 Wifi nya lemot ;negatif
Sangat baik, kondisi sarana dan prasarana bisa digunakan sangat baik;positif
Dukungan sarana dan prasarana dalam matakuliah ini saya kira sudah cukup baik;positif
dukungan sarana dan prasarana terkait perkuliahan ini sudah tercukupi;positif
dukungan fasilitas yang rasakan secara langsung dalam perkuliahan ini sangat bagus yaitu jaringan wifi dan ruang kelas yang nyaman.;positif
menurut saya sarana dan prasan dalam cukup memadai, tetapi kadang terkendala jaringan wifi yang lambat;negatif
sepertinya saya belum melihat untuk mata kuliah ini ;positif
Perasaan terkait dukungan sarana dan prasarana menurut saya komputer lab belum support untuk di pakai dalam proses perkuliahan ;negatif
Merasa puas dengan semua sarana dan prasarana yang sangat memadai;positif
untuk dukungan sarana dan parasara sebnernya sudah lumayan tetapi masih banyak kurangnya. contohnya masalah wifi dan juga ruangan belajar yang terkadang sering kotor;negatif
Sarana dan prasarana dalam perkuliahan ini kurang memadai karena waktu perkuliahan yang singkat ;negatif
Kurang memadai spidol gak ada kadang juga lampu mati ac mati panas;negatif
Dalam segi sarana dan prasana cukup baik dan mendukung;positif
Dukungan sarpras seperti lcd dan proyektor dapat digunakan dengan baik, selebihnya lebih mengalami kendala pada wifi yg lemot dan sering tidak bisa digunakan ;negatif
karena perkuliahan tidak memakai alat alat untuk sarana prasarana seperti media pembelajaran proyektor sudah cukup bagus;positif
Saya rasa masih kurang, karena dalam perkuliahan ini cukup sering menggunakan laptop namun sarana penunjang seperti stop kontak yang tersedia masih kurang dan kadang wifi mati dan lemot;negatif
Tetap memberikan sarana dan prasarana dengan baik Dengan sesuai visi misi UIN Walisongo Semarang ;positif
sarana dan prasarana dapat mewadahi mahasiswa untuk lebih aktif dalam perkuliahan;positif
Menurut saya untuk dukungan sarana dan prasarana terkait perkuliahan sudah baik;positif
Menurut saya, sarana dan prasarana yang digunakan pada perkuliahan ini cukup memadahi. Sehingga kita dapat belajar dengan nyaman dan tertib.;positif
Sarana dan prasarana pada perkuliahan ini sangat baik dan membuat kita mahasiswa menjadi nyaman dan semangat dalam melakukan perkuliahan ini ;positif
Biasa, sarana digunakan hanya untuk mendukung pemberian materi saja dan tidak adanya sarana dan prasarana untuk praktikum. ;positif
untuk dukungan sarana dan prasarana sudah cukup baik dan semoga semakin ditingkatkan lagi;positif
Perasaan saat ini tentang sarana dan prasarana sangat mendukung sekali dalam pembelajaran mahasiswa ;positif
Perasaan terkait dukungan sarana dan prasarana terkait perkuliahan mungkin biasa saja karena kadang masih merasa ada  yang kurang terkait sarana ini ;positif
dikarenakan saya lebih sering menggunakan laptop sendiri, mungkin hanya memerlukan koneksi wifi yang memadai, sebenarnya untuk kecepatan wifi di uin ini sudah sangan bagus, hanya saja sering terjadi trouble jaringan;negatif
Untuk sarana dan prasarana di perkuliahan saya rasa cukup baik;positif
Sarana dan prasarana cukup bagus, mungkin yang saya kurang suka adalah terkait LED Proyektor yang kadang masih tersendat ketika dicolokkan ke laptop;negatif
Dukungan sarana dan prasana mungkin bisa di tingkatkan karena kadang lcd kurang baik digunakan. ;negatif
baik, lingkungan belajar nyaman tidak ada masalah untuk sarana dan prasarana;positif
sudah mumpuni dan baik dari segala fasilitas yang diberikan di kampus;positif
Dukungan sarana prasarana dalam perkuliahan ini kurang, contoh wifi kadang ketika ingin digunakan itu signalnya sering tidak mendukung.;negatif
Sudah bagus karena saya tidak mengalami kekurangan apapun saat perkuliahan;positif
Sarana dan prasarana perkuliahan ini cukup memadai, membuat saya nyaman.;positif
Masih banyak sarana prasarana untuk praktikum yang belum memadhai;negatif
beberapa dukungan sarana dan prasarana perkuliahan saya rasa cukup. namun keberadaan lab komputer yang terbatas dengan ratusan mahasiswa menurut saya perlu ditambah. sehingga beberapa matkul dapat diberikan materi praktikum di laboratorium komputer;negatif
Pembelajaran dilakukan dikelas sehingga tidak tersedia colokan listrik untuk masing-masing laptop mahasiswa ;negatif
Normal aja sesuai dengan perkuliahan yang lain tidak ada sarana prasarana yang benar-benar membantu mahasiswa;positif
Sarana sudah baik, hanya saja perawatan nya yang kurang. Di beberapa kasus banyak ditemukan kursi yang sudah tidak layak pakai tapi masih di sediakan di kelas ;negatif
Sarana kampus sudah memadai khususnya fakultas saintek hanya untuk lahan parkir mungkin lebih diperhatikan lagi dan kamar mandi untuk selalu mengecek keamanan dan kebersihan nya.;positif
Jawaban seperti no 5 karena didalam perkuliahan ini diberi Dukungan yang bermanfaat karena dalam perkuliahan sistem pararel terdistribusi sendiri diberikan fasilitas seperti ppt materi dan video pembelajaran youtube yang dapat mendukung dalam pembelajaran di perkuliahan ini;positif
Dukungan sarana dan prasarana sudah cukup baik, terdapat ruang kelas untuk melaksanakan perkuliahan dan presentasi tugas ;positif
Sarana yang disediakan kampus sudah sangat memadai dan tidak ada masalah, akan tetapi saya agak kerepotan dalam mengerjakan tugas karena tidak punya laptop.;positif
Untuk sarana prasarana kami sebagai mahasiswa kadang risih dengan suasana kelas yang kadang dilaci terdapat banyak sampah dan kotor.;negatif
Ketika bapak ada dinas luar saya sarankan untuk di berikan tugas / memberikan materi berupa video pembelajaran agar jam yang kosong tidak terbuang sia-sia;negatif
baik, karena sarana dan prasarana yang diberikan untuk mendukung perkuliahan sudah cukup;positif
Sejauh ini cukup karena dalam proses perkuliahan belum banyak memerlukan sarana dan prasarana ;positif
